uid	sid	3
30252	29362	cart
30252	31297	cart
30252	378	cart
30253	23486	cart
30253	11315	cart
30253	10754	cart
30253	31076	cart
30253	39477	cart
30253	25151	cart
30253	225	cart
30253	18287	cart
30253	16942	cart
30253	7717	cart
30253	5418	cart
30253	35819	cart
30253	29003	cart
30253	26586	cart
30254	20676	cart
30255	17267	cart
30255	13105	cart
30255	15941	cart
30255	2034	cart
30255	5056	cart
30256	10312	cart
30256	28943	cart
30256	38267	cart
30256	39135	cart
30256	32987	cart
30257	8599	cart
30258	30404	cart
30259	15749	cart
30261	6494	cart
30261	23721	cart
30261	19899	cart
30262	16726	cart
30264	32185	cart
30264	5867	cart
30264	26766	cart
30264	26308	cart
30264	16223	cart
30264	6820	cart
30265	37049	cart
30266	23911	cart
30267	26130	cart
30267	23640	cart
30267	16326	cart
30267	8580	cart
30268	31769	cart
30269	18655	cart
30269	15575	cart
30269	36910	cart
30269	10962	cart
30269	27295	cart
30269	20795	cart
30269	8959	cart
30270	28894	cart
30270	32797	cart
30270	39067	cart
30271	39276	cart
30272	10523	cart
30273	7887	cart
30273	29624	cart
30273	7431	cart
30273	25847	cart
30273	2075	cart
30273	32865	cart
30274	17249	cart
30274	9783	cart
30274	33714	cart
30275	6586	cart
30275	20642	cart
30275	37173	cart
30276	28056	cart
30276	15664	cart
30279	31041	cart
30279	9329	cart
30279	8354	cart
30279	16454	cart
30279	35011	cart
30279	38861	cart
30279	18825	cart
30279	1964	cart
30279	15430	cart
30279	14795	cart
30279	16884	cart
30281	13100	cart
30281	14027	cart
30281	21604	cart
30281	22001	cart
30281	24120	cart
30281	16676	cart
30281	30892	cart
30282	299	cart
30282	20165	cart
30282	12366	cart
30282	16715	cart
30283	3489	cart
30283	34033	cart
30283	24139	cart
30284	30204	cart
30284	28556	cart
30285	35446	cart
30285	28270	cart
30285	11957	cart
30285	34394	cart
30286	37767	cart
30286	35268	cart
30286	37547	cart
30286	1613	cart
30286	28410	cart
30286	23571	cart
30286	21423	cart
30286	16991	cart
30286	17241	cart
30286	10823	cart
30286	14102	cart
30286	29075	cart
30286	604	cart
30286	15997	cart
30286	22423	cart
30286	7713	cart
30286	19207	cart
30286	34234	cart
30286	21163	cart
30286	17004	cart
30286	946	cart
30286	33034	cart
30286	25686	cart
30286	8089	cart
30286	5820	cart
30287	5253	cart
30287	24278	cart
30287	15881	cart
30287	26674	cart
30287	4910	cart
30287	5041	cart
30287	17538	cart
30287	15678	cart
30287	39207	cart
30287	12815	cart
30287	4259	cart
30288	16159	cart
30288	26581	cart
30288	25318	cart
30288	3697	cart
30289	13619	cart
30289	35429	cart
30289	6668	cart
30289	34808	cart
30289	23052	cart
30290	36986	cart
30290	23025	cart
30290	8990	cart
30290	10533	cart
30290	4661	cart
30290	31611	cart
30290	3091	cart
30291	21786	cart
30291	15841	cart
30291	30826	cart
30291	39288	cart
30291	12297	cart
30291	6841	cart
30291	27841	cart
30291	22033	cart
30291	1299	cart
30291	7982	cart
30291	31280	cart
30291	28734	cart
30291	3996	cart
30291	18389	cart
30294	8958	cart
30295	39316	cart
30295	38219	cart
30295	14426	cart
30295	19696	cart
30295	25555	cart
30295	5553	cart
30295	34646	cart
30295	24274	cart
30295	5266	cart
30295	16179	cart
30297	26740	cart
30297	10165	cart
30297	7031	cart
30297	16284	cart
30297	28500	cart
30297	12650	cart
30298	8365	cart
30298	12657	cart
30299	18223	cart
30299	33657	cart
30299	21237	cart
30299	8365	cart
30299	11736	cart
30299	30393	cart
30299	1910	cart
30299	34596	cart
30299	39358	cart
30300	14283	cart
30300	25980	cart
30300	13433	cart
30300	31990	cart
30301	11408	cart
30301	3457	cart
30301	25389	cart
30301	25280	cart
30301	1013	cart
30301	13712	cart
30302	37432	cart
30303	12849	cart
30303	16218	cart
30304	15239	cart
30304	3365	cart
30304	31610	cart
30304	24700	cart
30305	16056	cart
30306	28402	cart
30307	24536	cart
30307	24687	cart
30307	34231	cart
30307	28366	cart
30307	13711	cart
30307	36496	cart
30307	37868	cart
30308	15422	cart
30308	37104	cart
30308	455	cart
30310	9368	cart
30310	20975	cart
30310	18294	cart
30310	205	cart
30310	822	cart
30310	2200	cart
30310	18389	cart
30310	29376	cart
30310	31996	cart
30310	18007	cart
30310	8964	cart
30310	27799	cart
30310	34810	cart
30310	8501	cart
30311	26490	cart
30311	15624	cart
30312	575	cart
30313	3914	cart
30315	10230	cart
30315	31492	cart
30315	18579	cart
30315	15662	cart
30315	32329	cart
30316	14526	cart
30318	16963	cart
30318	36068	cart
30318	26330	cart
30318	23576	cart
30319	7351	cart
30319	21677	cart
30320	9462	cart
30320	31415	cart
30320	10934	cart
30320	1526	cart
30320	9476	cart
30320	28618	cart
30321	10466	cart
30324	12908	cart
30324	5478	cart
30324	20895	cart
30325	22581	cart
30326	36410	cart
30326	35453	cart
30326	5555	cart
30326	18021	cart
30326	16528	cart
30326	6662	cart
30326	26144	cart
30326	35413	cart
30326	9326	cart
30327	36351	cart
30327	2245	cart
30327	11377	cart
30327	24175	cart
30327	12360	cart
30327	15299	cart
30327	5479	cart
30327	11489	cart
30327	22202	cart
30327	30837	cart
30327	18415	cart
30327	955	cart
30327	15162	cart
30327	5940	cart
30327	28867	cart
30327	8147	cart
30327	36909	cart
30327	25108	cart
30327	30874	cart
30327	992	cart
30327	32066	cart
30327	30187	cart
30327	34303	cart
30327	24570	cart
30327	18270	cart
30327	1887	cart
30328	25965	cart
30328	35955	cart
30328	25799	cart
30328	16677	cart
30329	27657	cart
30329	13686	cart
30329	27206	cart
30329	22065	cart
30329	8987	cart
30329	38365	cart
30329	24006	cart
30330	36821	cart
30332	3277	cart
30332	11863	cart
30332	301	cart
30332	37700	cart
30335	20988	cart
30335	23507	cart
30335	9666	cart
30335	16144	cart
30335	38356	cart
30335	487	cart
30335	5394	cart
30335	38110	cart
30335	25105	cart
30335	32743	cart
30335	22498	cart
30335	23288	cart
30335	35683	cart
30335	38265	cart
30335	15422	cart
30335	946	cart
30335	24569	cart
30335	4238	cart
30336	39475	cart
30336	7406	cart
30336	5792	cart
30336	24331	cart
30336	3528	cart
30336	3312	cart
30336	11060	cart
30336	31523	cart
30336	33146	cart
30336	24264	cart
30339	27163	cart
30339	11586	cart
30339	5656	cart
30340	7625	cart
30340	5689	cart
30340	25364	cart
30340	6658	cart
30340	8255	cart
30340	21086	cart
30340	15041	cart
30340	10263	cart
30341	29749	cart
30341	26424	cart
30341	24550	cart
30342	18706	cart
30342	23465	cart
30342	34337	cart
30342	11775	cart
30343	27362	cart
30344	30635	cart
30344	33054	cart
30344	10411	cart
30344	18273	cart
30344	28052	cart
30344	28881	cart
30344	36284	cart
30344	12361	cart
30345	15366	cart
30345	7740	cart
30345	37140	cart
30345	20593	cart
30345	2033	cart
30345	15014	cart
30345	33434	cart
30345	3870	cart
30346	11036	cart
30346	10161	cart
30346	3423	cart
30346	38893	cart
30346	25063	cart
30346	30367	cart
30346	33685	cart
30346	3092	cart
30346	20009	cart
30346	31558	cart
30346	13383	cart
30346	33947	cart
30346	19707	cart
30347	21809	cart
30347	18286	cart
30347	5800	cart
30348	37947	cart
30348	11909	cart
30348	7373	cart
30348	34630	cart
30348	31111	cart
30348	28133	cart
30348	19355	cart
30348	21427	cart
30348	22874	cart
30350	28175	cart
30352	21074	cart
30352	23933	cart
30352	16157	cart
30352	31932	cart
30353	34571	cart
30353	4082	cart
30353	34696	cart
30353	37633	cart
30353	14341	cart
30355	27248	cart
30358	39132	cart
30358	24863	cart
30358	9073	cart
30360	8680	cart
30360	2954	cart
30360	26329	cart
30360	5744	cart
30360	8140	cart
30361	29458	cart
30361	14838	cart
30361	5711	cart
30361	24113	cart
30361	32820	cart
30361	15427	cart
30362	28615	cart
30363	31539	cart
30363	24541	cart
30363	22393	cart
30363	16023	cart
30363	2089	cart
30363	19235	cart
30363	17137	cart
30365	17991	cart
30365	28838	cart
30365	33501	cart
30365	28166	cart
30366	17614	cart
30366	30530	cart
30366	38760	cart
30366	33866	cart
30366	20346	cart
30366	23973	cart
30366	12350	cart
30366	27547	cart
30366	35780	cart
30366	27225	cart
30366	8834	cart
30366	19983	cart
30366	24452	cart
30366	1399	cart
30366	28778	cart
30367	24498	cart
30367	26422	cart
30367	21172	cart
30367	25708	cart
30367	3234	cart
30367	6457	cart
30368	4441	cart
30369	13842	cart
30371	573	cart
30371	18723	cart
30371	19951	cart
30371	10939	cart
30372	36105	cart
30372	21134	cart
30373	21584	cart
30373	24646	cart
30373	38341	cart
30373	2615	cart
30373	38696	cart
30373	11480	cart
30374	29993	cart
30375	23241	cart
30376	26365	cart
30377	938	cart
30377	10835	cart
30377	38171	cart
30377	37933	cart
30377	6212	cart
30377	10221	cart
30377	23345	cart
30377	25992	cart
30377	9281	cart
30377	26721	cart
30377	8969	cart
30377	13383	cart
30377	31620	cart
30377	32962	cart
30378	11865	cart
30378	18807	cart
30378	36340	cart
30379	5373	cart
30380	3567	cart
30380	6422	cart
30380	24737	cart
30380	15467	cart
30380	28012	cart
30380	30595	cart
30380	31126	cart
30380	26438	cart
30380	37371	cart
30380	12900	cart
30381	24659	cart
30381	7755	cart
30381	27144	cart
30382	31029	cart
30382	15457	cart
30383	19091	cart
30383	28801	cart
30383	24499	cart
30383	26615	cart
30383	38048	cart
30384	30322	cart
30384	36250	cart
30385	16765	cart
30385	4398	cart
30385	1880	cart
30386	20096	cart
30386	38529	cart
30387	17477	cart
30387	18931	cart
30389	20744	cart
30389	31208	cart
30390	33776	cart
30390	3423	cart
30390	21640	cart
30391	9652	cart
30391	38379	cart
30391	31716	cart
30392	30578	cart
30393	39322	cart
30393	882	cart
30393	21025	cart
30393	28279	cart
30393	2644	cart
30393	24053	cart
30393	30325	cart
30393	26358	cart
30393	16685	cart
30393	3091	cart
30393	11611	cart
30393	4267	cart
30393	26857	cart
30394	22648	cart
30394	35387	cart
30395	10092	cart
30395	6709	cart
30395	27497	cart
30395	26226	cart
30395	33389	cart
30395	748	cart
30395	19116	cart
30395	13278	cart
30395	9650	cart
30395	11739	cart
30395	1053	cart
30395	37813	cart
30395	11832	cart
30395	31159	cart
30395	28668	cart
30396	4648	cart
30397	7520	cart
30398	26960	cart
30398	20613	cart
30398	17519	cart
30398	15244	cart
30398	24576	cart
30398	8696	cart
30398	15762	cart
30398	18157	cart
30398	5006	cart
30398	34925	cart
30400	12666	cart
30400	20793	cart
30400	35075	cart
30401	27432	cart
30402	26203	cart
30402	722	cart
30403	3358	cart
30404	20503	cart
30405	37435	cart
30405	32493	cart
30405	25320	cart
30406	17806	cart
30406	31127	cart
30406	38422	cart
30406	31651	cart
30406	13433	cart
30406	27596	cart
30406	1271	cart
30407	22415	cart
30408	23460	cart
30409	16943	cart
30410	12735	cart
30410	18068	cart
30410	3614	cart
30410	33629	cart
30411	5970	cart
30411	30455	cart
30411	24823	cart
30412	24465	cart
30412	38444	cart
30412	20084	cart
30415	31618	cart
30415	32466	cart
30415	25101	cart
30415	10478	cart
30415	33687	cart
30415	24093	cart
30415	33477	cart
30415	28626	cart
30415	34234	cart
30415	2902	cart
30415	6502	cart
30415	16535	cart
30415	14123	cart
30415	11990	cart
30415	6101	cart
30415	8204	cart
30415	36583	cart
30415	28971	cart
30415	39327	cart
30416	26884	cart
30416	38003	cart
30416	38945	cart
30416	8303	cart
30416	3728	cart
30416	31072	cart
30416	4603	cart
30417	37124	cart
30417	20309	cart
30417	20251	cart
30417	6713	cart
30417	25678	cart
30419	16378	cart
30420	14392	cart
30420	12657	cart
30420	5320	cart
30420	20377	cart
30421	21838	cart
30421	38148	cart
30421	7660	cart
30421	4192	cart
30421	33034	cart
30421	23288	cart
30422	30369	cart
30422	23952	cart
30423	21033	cart
30423	17345	cart
30423	35201	cart
30423	7516	cart
30423	11089	cart
30424	23783	cart
30424	14508	cart
30424	11179	cart
30424	18960	cart
30424	15890	cart
30425	2636	cart
30425	30753	cart
30425	36361	cart
30426	24403	cart
30426	38043	cart
30429	25983	cart
30429	11367	cart
30429	1521	cart
30429	31370	cart
30429	35987	cart
30430	20001	cart
30430	30516	cart
30430	7196	cart
30430	16143	cart
30430	27566	cart
30430	38134	cart
30430	37813	cart
30430	1176	cart
30431	39162	cart
30432	12745	cart
30432	28079	cart
30432	25931	cart
30433	12227	cart
30433	33268	cart
30433	12682	cart
30433	16102	cart
30433	30711	cart
30433	36088	cart
30435	29163	cart
30435	26150	cart
30437	29883	cart
30437	11073	cart
30437	16732	cart
30437	35724	cart
30437	17157	cart
30438	9006	cart
30438	33017	cart
30439	15145	cart
30439	12363	cart
30439	4064	cart
30439	1614	cart
30439	22600	cart
30440	20315	cart
30443	35454	cart
30443	18850	cart
30443	10366	cart
30443	18734	cart
30443	19968	cart
30443	5271	cart
30443	16209	cart
30443	20397	cart
30443	10967	cart
30443	17234	cart
30443	20851	cart
30443	27000	cart
30445	27396	cart
30445	3649	cart
30445	18041	cart
30445	36577	cart
30445	33586	cart
30445	36745	cart
30445	27814	cart
30446	25271	cart
30447	24645	cart
30447	18029	cart
30447	23220	cart
30447	22849	cart
30448	10495	cart
30448	17461	cart
30448	6410	cart
30448	17522	cart
30448	8823	cart
30450	26626	cart
30450	21010	cart
30450	19754	cart
30450	12057	cart
30450	11158	cart
30452	36294	cart
30452	39384	cart
30453	12252	cart
30453	19791	cart
30453	16274	cart
30453	27463	cart
30453	21000	cart
30453	2579	cart
30453	15752	cart
30453	18074	cart
30454	21527	cart
30454	4397	cart
30454	10779	cart
30454	11189	cart
30454	24188	cart
30454	34591	cart
30454	34664	cart
30457	11407	cart
30458	36599	cart
30458	22769	cart
30458	13350	cart
30458	11891	cart
30460	16358	cart
30461	22439	cart
30461	38865	cart
30461	19190	cart
30463	17188	cart
30463	33844	cart
30464	6166	cart
30464	29254	cart
30465	7980	cart
30465	27108	cart
30465	16332	cart
30465	34258	cart
30465	2557	cart
30465	14908	cart
30465	17766	cart
30465	37736	cart
30466	202	cart
30466	22961	cart
30466	27415	cart
30466	3341	cart
30466	24889	cart
30466	20407	cart
30466	25894	cart
30466	4623	cart
30466	21503	cart
30466	23481	cart
30466	32097	cart
30466	34044	cart
30467	34814	cart
30467	11224	cart
30467	8256	cart
30467	16792	cart
30467	13844	cart
30467	31556	cart
30467	5233	cart
30467	26794	cart
30468	8356	cart
30468	22949	cart
30469	28961	cart
30469	662	cart
30469	9354	cart
30470	29284	cart
30470	26274	cart
30471	9248	cart
30471	14853	cart
30472	19669	cart
30472	32989	cart
30472	8770	cart
30472	20121	cart
30472	26054	cart
30472	32216	cart
30472	24758	cart
30472	26469	cart
30472	34330	cart
30472	33327	cart
30473	13976	cart
30475	4229	cart
30475	9616	cart
30475	17118	cart
30475	4774	cart
30475	18172	cart
30475	28585	cart
30476	36009	cart
30477	2873	cart
30477	409	cart
30477	19111	cart
30477	36593	cart
30477	22051	cart
30477	22738	cart
30477	15354	cart
30477	18827	cart
30480	22727	cart
30480	10024	cart
30481	23640	cart
30481	30147	cart
30481	18241	cart
30482	16478	cart
30483	32184	cart
30483	10897	cart
30484	39342	cart
30485	9688	cart
30486	28284	cart
30486	29366	cart
30487	20295	cart
30487	16390	cart
30487	24763	cart
30487	4601	cart
30488	36056	cart
30488	9219	cart
30488	26063	cart
30488	21786	cart
30488	21767	cart
30488	16074	cart
30488	14885	cart
30488	15342	cart
30488	24198	cart
30488	32624	cart
30488	14600	cart
30488	22755	cart
30489	9502	cart
30489	20479	cart
30489	35183	cart
30489	21952	cart
30489	33327	cart
30489	20121	cart
30491	11148	cart
30491	28334	cart
30491	13795	cart
30491	36652	cart
30491	3627	cart
30491	625	cart
30491	6573	cart
30491	35835	cart
30491	35565	cart
30491	7699	cart
30491	1201	cart
30493	35483	cart
30494	12849	cart
30494	16341	cart
30494	28535	cart
30494	19549	cart
30494	8800	cart
30494	28513	cart
30495	310	cart
30495	923	cart
30495	11484	cart
30495	712	cart
30495	20617	cart
30496	29043	cart
30496	7404	cart
30496	28404	cart
30496	7569	cart
30497	39398	cart
30497	1065	cart
30497	19105	cart
30497	27852	cart
30497	9456	cart
30497	8358	cart
30497	15730	cart
30497	17336	cart
30497	14185	cart
30497	12406	cart
30497	28278	cart
30497	16045	cart
30497	18461	cart
30497	6249	cart
30497	32807	cart
30497	30516	cart
30497	31311	cart
30497	18569	cart
30497	12149	cart
30497	800	cart
30498	4741	cart
30498	10312	cart
30499	5153	cart
30499	14983	cart
30499	28956	cart
30499	10718	cart
30499	2758	cart
30499	8808	cart
30499	30088	cart
30499	36090	cart
30499	4341	cart
30499	36542	cart
30499	35740	cart
30499	24338	cart
30499	36568	cart
30499	23046	cart
30499	9222	cart
30499	10935	cart
30499	9179	cart
30499	8978	cart
30499	13312	cart
30500	25812	cart
30500	1429	cart
30500	7448	cart
30500	10271	cart
30501	37238	cart
30501	16828	cart
30502	33270	cart
30502	27253	cart
30502	19365	cart
30502	38760	cart
30502	38682	cart
30502	20940	cart
30502	1214	cart
30502	8470	cart
30502	38801	cart
30502	5945	cart
30502	11939	cart
30502	17322	cart
30502	19944	cart
30502	21784	cart
30502	17260	cart
30502	15051	cart
30502	9148	cart
30502	3430	cart
30502	12979	cart
30502	37645	cart
30502	10071	cart
30502	21372	cart
30502	21300	cart
30502	34895	cart
30502	24377	cart
30502	3419	cart
30502	32664	cart
30502	37274	cart
30502	9006	cart
30502	34032	cart
30502	29161	cart
30502	10206	cart
30502	28023	cart
30503	35691	cart
30503	8841	cart
30503	17761	cart
30503	20309	cart
30503	2537	cart
30503	23805	cart
30503	1700	cart
30503	12601	cart
30504	8231	cart
30504	32855	cart
30505	568	cart
30506	10288	cart
30506	3442	cart
30506	34049	cart
30506	15588	cart
30506	34955	cart
30506	21261	cart
30506	3124	cart
30507	22098	cart
30507	28271	cart
30507	18925	cart
30507	18061	cart
30507	34471	cart
30508	39095	cart
30509	10484	cart
30509	13460	cart
30509	13913	cart
30510	36421	cart
30510	1668	cart
30510	12714	cart
30512	7976	cart
30512	31683	cart
30512	35930	cart
30512	20614	cart
30513	3545	cart
30513	20546	cart
30514	1234	cart
30514	26686	cart
30514	25745	cart
30514	24372	cart
30514	17438	cart
30515	17611	cart
30516	7941	cart
30518	33894	cart
30518	16884	cart
30520	24330	cart
30520	5899	cart
30522	32069	cart
30522	35580	cart
30523	23141	cart
30523	14158	cart
30523	12542	cart
30523	30722	cart
30523	1176	cart
30523	13597	cart
30526	29583	cart
30529	5702	cart
30529	19857	cart
30529	11051	cart
30529	10748	cart
30529	28407	cart
30529	26993	cart
30529	9920	cart
30530	33704	cart
30531	37342	cart
30531	35434	cart
30531	13275	cart
30531	38442	cart
30531	15483	cart
30533	21689	cart
30533	18668	cart
30534	30195	cart
30534	5525	cart
30534	37475	cart
30535	15366	cart
30535	32744	cart
30535	16766	cart
30535	7748	cart
30535	25933	cart
30535	13374	cart
30536	14013	cart
30536	13042	cart
30536	35546	cart
30536	1765	cart
30536	8716	cart
30536	32765	cart
30537	26028	cart
30537	10581	cart
30537	19549	cart
30537	35931	cart
30537	38025	cart
30537	9153	cart
30537	2224	cart
30537	11472	cart
30537	29202	cart
30537	15510	cart
30537	13406	cart
30537	26747	cart
30537	24259	cart
30537	8281	cart
30537	10046	cart
30537	850	cart
30538	23637	cart
30538	32765	cart
30538	19954	cart
30539	37757	cart
30539	17212	cart
30539	23868	cart
30539	19221	cart
30539	19728	cart
30539	30663	cart
30539	7140	cart
30539	9193	cart
30540	28422	cart
30540	10312	cart
30540	29254	cart
30540	19200	cart
30540	13525	cart
30540	22603	cart
30541	1486	cart
30541	1969	cart
30542	13347	cart
30542	17704	cart
30543	11666	cart
30543	33315	cart
30543	36169	cart
30543	38938	cart
30543	22896	cart
30543	23863	cart
30543	22606	cart
30543	30612	cart
30543	31325	cart
30544	37614	cart
30544	25605	cart
30544	36156	cart
30544	24665	cart
30544	38615	cart
30544	34236	cart
30544	382	cart
30544	30894	cart
30544	36049	cart
30544	912	cart
30544	5698	cart
30544	19206	cart
30544	6502	cart
30544	16856	cart
30544	16340	cart
30544	9720	cart
30544	22907	cart
30544	107	cart
30545	15589	cart
30545	2519	cart
30546	6084	cart
30549	3507	cart
30550	12517	cart
30550	8759	cart
30550	7698	cart
30550	37535	cart
30550	29058	cart
30550	2229	cart
30550	27064	cart
30552	30696	cart
30552	18547	cart
30552	20039	cart
30554	5412	cart
30554	39080	cart
30554	25561	cart
30554	19038	cart
30554	6631	cart
30554	20678	cart
30554	1318	cart
30554	34904	cart
30554	39035	cart
30554	20540	cart
30554	35194	cart
30554	28410	cart
30555	38481	cart
30555	28146	cart
30555	20562	cart
30557	1597	cart
30557	8800	cart
30557	30675	cart
30557	26841	cart
30557	16006	cart
30558	24326	cart
30558	2537	cart
30558	39453	cart
30558	31311	cart
30558	15779	cart
30558	7590	cart
30558	14497	cart
30559	22574	cart
30559	37431	cart
30560	27006	cart
30560	2195	cart
30560	27411	cart
30560	18325	cart
30560	23249	cart
30560	27296	cart
30561	10234	cart
30561	7966	cart
30561	7750	cart
30561	7556	cart
30561	38967	cart
30561	36829	cart
30561	10276	cart
30562	25171	cart
30562	26132	cart
30562	26767	cart
30562	1671	cart
30562	14723	cart
30562	13425	cart
30562	24145	cart
30563	19472	cart
30563	24722	cart
30564	31141	cart
30565	7589	cart
30565	2316	cart
30565	30152	cart
30567	485	cart
30567	23146	cart
30567	20068	cart
30567	34810	cart
30567	24963	cart
30567	29104	cart
30569	31534	cart
30570	31729	cart
30570	7824	cart
30570	23485	cart
30570	26446	cart
30570	35776	cart
30570	18706	cart
30570	20013	cart
30570	23022	cart
30570	17854	cart
30570	4328	cart
30570	23531	cart
30570	21446	cart
30570	35415	cart
30570	22558	cart
30570	17087	cart
30570	33316	cart
30570	3404	cart
30570	2590	cart
30570	18863	cart
30570	31493	cart
30571	20150	cart
30572	13893	cart
30572	2026	cart
30572	8696	cart
30572	23973	cart
30572	33312	cart
30572	39292	cart
30572	24754	cart
30572	34963	cart
30574	278	cart
30574	30332	cart
30574	34167	cart
30575	2889	cart
30575	38682	cart
30575	38760	cart
30575	28023	cart
30575	34032	cart
30575	32564	cart
30575	19200	cart
30575	1915	cart
30575	35683	cart
30576	13197	cart
30576	11249	cart
30576	15304	cart
30577	7976	cart
30577	31061	cart
30577	18814	cart
30577	18859	cart
30577	28941	cart
30577	6904	cart
30577	3341	cart
30577	19110	cart
30577	21264	cart
30577	21206	cart
30577	25626	cart
30577	20022	cart
30578	14847	cart
30578	8651	cart
30578	36812	cart
30578	12923	cart
30580	10114	cart
30580	9490	cart
30580	25252	cart
30580	2518	cart
30582	2789	cart
30583	25696	cart
30583	3147	cart
30583	1991	cart
30583	13692	cart
30583	24499	cart
30583	8541	cart
30584	19105	cart
30584	666	cart
30584	37503	cart
30585	1502	cart
30585	19635	cart
30585	21139	cart
30586	27808	cart
30586	35624	cart
30586	4495	cart
30588	5283	cart
30588	14640	cart
30588	15080	cart
30588	33412	cart
30588	28434	cart
30591	7275	cart
30591	19836	cart
30591	10407	cart
30592	19132	cart
30592	8995	cart
30592	6164	cart
30592	17091	cart
30592	7196	cart
30592	34086	cart
30593	37582	cart
30593	16044	cart
30596	38372	cart
30596	9164	cart
30596	20870	cart
30597	8696	cart
30597	946	cart
30597	33657	cart
30597	38682	cart
30597	18308	cart
30597	12244	cart
30597	21139	cart
30597	23077	cart
30597	10750	cart
30597	13355	cart
30600	30188	cart
30600	8127	cart
30600	33485	cart
30600	2814	cart
30601	30784	cart
30601	11187	cart
30601	19079	cart
30601	17400	cart
30601	11738	cart
30601	15584	cart
30601	19436	cart
30601	12275	cart
30601	39395	cart
30601	6300	cart
30604	1701	cart
30605	16181	cart
30605	2718	cart
30605	38341	cart
30605	20208	cart
30605	7007	cart
30608	4313	cart
30608	10835	cart
30608	17867	cart
30608	18931	cart
30608	13317	cart
30608	33054	cart
30610	16636	cart
30612	33045	cart
30612	21265	cart
30614	17031	cart
30614	37375	cart
30615	34388	cart
30615	10661	cart
30615	28940	cart
30615	30628	cart
30615	6136	cart
30615	27936	cart
30615	4509	cart
30615	17761	cart
30616	12744	cart
30616	15015	cart
30616	4606	cart
30616	31532	cart
30616	14612	cart
30616	15414	cart
30616	4628	cart
30617	29719	cart
30617	18762	cart
30617	30698	cart
30617	20940	cart
30617	19696	cart
30617	17322	cart
30617	3392	cart
30617	24905	cart
30617	3579	cart
30617	37355	cart
30618	5762	cart
30618	39032	cart
30618	15358	cart
30618	15484	cart
30618	19841	cart
30618	18280	cart
30619	15179	cart
30619	10197	cart
30619	10069	cart
30619	32413	cart
30619	35378	cart
30620	35480	cart
30620	29401	cart
30620	25404	cart
30620	18934	cart
30620	34238	cart
30620	2549	cart
30620	27828	cart
30620	23243	cart
30620	26840	cart
30623	35678	cart
30623	24363	cart
30623	3405	cart
30623	26843	cart
30625	32901	cart
30625	13634	cart
30625	36242	cart
30625	32227	cart
30625	39476	cart
30627	21426	cart
30627	26951	cart
30627	6374	cart
30627	1490	cart
30627	25546	cart
30627	25153	cart
30627	35196	cart
30628	25892	cart
30631	36590	cart
30631	29358	cart
30631	23276	cart
30631	7108	cart
30631	14033	cart
30631	3163	cart
30631	29233	cart
30631	18062	cart
30631	33044	cart
30631	23084	cart
30631	6443	cart
30631	5858	cart
30632	20984	cart
30633	35199	cart
30633	10313	cart
30633	28055	cart
30633	35742	cart
30633	23046	cart
30633	8542	cart
30633	21248	cart
30633	15154	cart
30633	1891	cart
30633	32247	cart
30633	25279	cart
30634	17716	cart
30634	19157	cart
30634	25676	cart
30634	23762	cart
30634	9688	cart
30634	18025	cart
30635	7326	cart
30635	12398	cart
30636	9572	cart
30636	772	cart
30636	4652	cart
30636	32035	cart
30636	1964	cart
30636	25135	cart
30636	30383	cart
30636	34086	cart
30637	37857	cart
30638	28566	cart
30638	31902	cart
30638	15492	cart
30638	9617	cart
30638	7717	cart
30638	1600	cart
30638	31991	cart
30638	3038	cart
30638	19750	cart
30638	29914	cart
30638	1443	cart
30638	3396	cart
30638	36741	cart
30638	10991	cart
30638	14402	cart
30638	22482	cart
30638	10093	cart
30638	5812	cart
30639	16053	cart
30639	7835	cart
30639	33735	cart
30639	34880	cart
30639	25455	cart
30639	26123	cart
30639	11367	cart
30639	24013	cart
30639	4791	cart
30639	25384	cart
30639	15762	cart
30639	7533	cart
30639	553	cart
30639	4505	cart
30639	33334	cart
30639	17847	cart
30639	31197	cart
30639	1947	cart
30639	15422	cart
30639	29036	cart
30639	4610	cart
30639	38927	cart
30639	14329	cart
30639	15688	cart
30639	10167	cart
30640	6379	cart
30640	25632	cart
30642	3487	cart
30642	29921	cart
30642	37350	cart
30642	22415	cart
30643	34972	cart
30643	15402	cart
30643	28085	cart
30643	12516	cart
30643	30737	cart
30643	22337	cart
30643	35274	cart
30643	20347	cart
30643	9411	cart
30643	37526	cart
30643	4639	cart
30643	22553	cart
30643	12127	cart
30643	10167	cart
30643	33828	cart
30644	28039	cart
30644	20050	cart
30645	732	cart
30645	17752	cart
30645	21503	cart
30645	10633	cart
30645	28609	cart
30645	5652	cart
30645	16541	cart
30645	7524	cart
30645	31593	cart
30646	10986	cart
30646	36113	cart
30646	11777	cart
30646	4761	cart
30646	10281	cart
30646	32132	cart
30646	38516	cart
30646	25324	cart
30646	23672	cart
30646	6547	cart
30646	18911	cart
30648	30449	cart
30648	20046	cart
30649	25435	cart
30649	12363	cart
30649	37180	cart
30651	18572	cart
30651	8767	cart
30651	35915	cart
30652	21580	cart
30652	3619	cart
30652	6454	cart
30652	34918	cart
30652	1964	cart
30652	35886	cart
30652	22564	cart
30652	8470	cart
30652	19351	cart
30653	20478	cart
30653	16454	cart
30653	17049	cart
30653	19031	cart
30653	22887	cart
30654	22570	cart
30655	38003	cart
30655	25496	cart
30655	33225	cart
30656	27197	cart
