uid	sid
20668	17870
20668	31235
20668	18208
20669	5698
20669	21046
20669	34359
20670	39191
20670	28838
20670	25384
20670	31451
20670	9445
20670	18905
20670	25306
20670	1193
20671	31036
20671	39058
20671	32515
20671	35667
20671	37187
20672	32095
20672	21414
20672	34410
20672	17722
20672	159
20672	3198
20673	7971
20673	29611
20673	21784
20673	38760
20673	38682
20673	25611
20673	26892
20673	15453
20674	31689
20674	9273
20674	26443
20675	33266
20675	33887
20675	8001
20676	31249
20676	9309
20676	37812
20676	18418
20677	14573
20677	18760
20677	28029
20678	13510
20678	16142
20678	35939
20679	26672
20679	8468
20679	37385
20680	13797
20680	10282
20680	22098
20680	8556
20681	15211
20681	37526
20681	1681
20681	34311
20682	9426
20682	7378
20682	13741
20682	17810
20682	34311
20683	37159
20683	37900
20683	15056
20684	10894
20684	28770
20684	29979
20685	5316
20685	26881
20685	5306
20685	5790
20685	24876
20686	9860
20686	7724
20686	30616
20687	21620
20687	5025
20687	33252
20687	15521
20688	19358
20688	22990
20688	22574
20689	21151
20689	12031
20689	13672
20690	36636
20690	11697
20690	31119
20690	6373
20691	3092
20691	35387
20691	8892
20691	2932
20692	38648
20692	32165
20692	11976
20693	29915
20693	18601
20693	16111
20693	32634
20694	38148
20694	19602
20694	34068
20694	25948
20694	13081
20694	35117
20695	22807
20695	13928
20695	24380
20696	16629
20696	11230
20696	962
20696	20046
20696	16949
20697	4837
20697	27624
20697	6342
20697	35695
20698	15933
20698	33637
20698	2729
20698	18565
20698	33380
20699	12752
20699	3626
20699	2918
20699	35366
20699	13657
20700	2828
20700	13563
20700	4810
20701	14246
20701	7250
20701	10234
20701	29644
20701	13954
20701	26394
20702	11640
20702	2397
20702	12892
20702	14420
20703	37881
20703	38856
20703	37289
20704	37624
20704	12723
20704	17538
20704	11598
20704	26886
20704	39191
20705	29956
20705	37286
20705	15785
20706	4280
20706	37377
20706	25668
20706	9456
20706	16013
20706	27465
20706	20308
20707	13337
20707	27507
20707	31247
20708	12675
20708	32802
20708	37181
20708	7886
20708	17733
20709	30616
20709	15413
20709	3615
20709	34086
20710	31237
20710	1646
20710	26327
20711	16891
20711	23669
20711	20079
20712	21046
20712	33788
20712	13208
20713	5211
20713	14804
20713	38866
20713	6686
20713	3487
20713	4911
20713	28138
20713	30954
20713	17153
20713	23723
20713	14163
20713	7007
20713	9903
20714	27395
20714	17249
20714	2255
20715	33828
20715	26364
20715	13404
20715	22353
20715	18624
20716	14745
20716	18155
20716	10565
20716	37043
20717	37684
20717	634
20717	14153
20717	22567
20717	17625
20718	22795
20718	33855
20718	2512
20718	3398
20719	33167
20719	34303
20719	13176
20719	14463
20720	12002
20720	19148
20720	10067
20720	19013
20721	28029
20721	11923
20721	4280
20722	6426
20722	23630
20722	33564
20723	30315
20723	7472
20723	9526
20723	36156
20723	23589
20723	6536
20724	24665
20724	33609
20724	30265
20724	349
20724	834
20724	37109
20724	36361
20724	23512
20724	23842
20724	33025
20725	5345
20725	351
20725	15234
20725	25687
20725	14003
20726	14745
20726	25641
20726	21270
20727	18309
20727	4016
20727	14832
20727	7649
20727	29389
20727	8311
20727	21869
20728	39455
20728	19441
20728	3606
20728	28617
20728	36265
20728	1418
20728	10754
20729	10429
20729	14780
20729	11611
20729	16921
20730	28987
20730	36818
20730	22869
20731	21187
20731	22811
20731	5177
20732	17566
20732	34816
20732	27339
20732	15594
20733	18264
20733	25515
20733	2135
20733	10626
20733	35498
20734	21745
20734	15146
20734	17810
20734	29630
20734	13996
20734	22729
20734	1250
20734	9682
20734	20135
20734	31015
20734	21272
20735	13092
20735	20861
20735	8298
20736	1940
20736	5571
20736	19013
20736	16520
20737	10515
20737	16196
20737	31278
20737	28361
20738	18240
20738	19014
20738	14976
20738	36194
20738	25654
20738	12849
20738	22711
20738	17379
20738	39188
20738	28018
20739	29867
20739	18065
20739	13633
20740	20245
20740	38392
20740	34676
20741	24228
20741	19480
20741	29078
20742	19087
20742	36095
20742	37289
20743	5787
20743	38555
20743	37657
20744	34490
20744	14875
20744	8144
20745	23800
20745	39365
20745	22919
20745	39159
20745	5512
20745	18185
20746	21806
20746	29196
20746	36151
20747	10523
20747	3828
20747	22415
20748	20882
20748	2746
20748	14633
20748	14426
20748	31047
20749	4422
20749	34429
20749	8222
20750	13183
20750	25255
20750	32506
20750	9884
20751	7019
20751	24290
20751	27682
20751	27348
20751	23233
20751	22953
20751	1613
20752	31100
20752	21407
20752	26973
20753	11379
20753	10454
20753	19010
20754	17416
20754	27333
20754	19534
20754	17045
20755	10847
20755	16725
20755	21970
20755	10523
20755	11159
20756	32849
20756	12581
20756	16422
20757	8874
20757	25781
20757	15845
20757	35702
20757	15733
20757	19872
20757	16449
20758	6472
20758	19206
20758	27105
20758	31112
20759	10955
20759	13317
20759	15336
20759	35161
20760	31347
20760	12471
20760	27371
20760	2101
20760	26155
20760	1400
20760	22927
20760	24137
20760	16522
20761	23897
20761	31743
20761	30726
20761	2886
20762	11987
20762	28371
20762	10014
20762	33343
20763	11432
20763	4409
20763	18397
20764	9922
20764	28757
20764	34309
20764	26761
20765	7865
20765	24023
20765	3164
20766	22507
20766	16295
20766	6300
20767	6084
20767	21686
20767	17104
20767	1559
20768	9989
20768	17350
20768	11127
20769	30056
20769	13799
20769	13726
20769	10486
20769	23856
20770	25859
20770	22882
20770	24729
20771	7907
20771	7118
20771	23780
20772	22500
20772	14121
20772	81
20772	11922
20773	35787
20773	14914
20773	38144
20774	13835
20774	2949
20774	32261
20775	35312
20775	11381
20775	11371
20775	14838
20776	26257
20776	30803
20776	35148
20776	6084
20777	30338
20777	1309
20777	14614
20777	5295
20778	28801
20778	2224
20778	6497
20778	37699
20778	21384
20778	3632
20778	32018
20778	15921
20779	6793
20779	18116
20779	84
20780	38110
20780	8694
20780	13406
20780	26184
20781	645
20781	21704
20781	15251
20781	553
20781	12271
20781	28991
20781	20008
20781	35419
20782	35028
20782	13062
20782	32811
20783	12224
20783	2041
20783	23882
20783	11468
20783	4711
20784	34782
20784	12394
20784	34337
20785	15607
20785	31431
20785	36221
20786	15881
20786	14161
20786	35745
20786	14508
20786	34229
20786	27300
20787	38416
20787	37807
20787	2689
20788	25112
20788	24730
20788	595
20788	36551
20788	21164
20789	12438
20789	2748
20789	33470
20789	37274
20790	39191
20790	11002
20790	30708
20791	39104
20791	20049
20791	18956
20791	10973
20792	91
20792	32297
20792	16633
20793	38375
20793	36111
20793	21994
20794	34544
20794	22996
20794	22292
20794	17091
20794	4211
20795	28911
20795	12140
20795	16341
20796	36878
20796	9552
20796	155
20796	35073
20797	23791
20797	23817
20797	19230
20797	24821
20797	245
20798	25762
20798	2664
20798	18430
20798	241
20798	39068
20799	26259
20799	8549
20799	15970
20800	39327
20800	8511
20800	26834
20801	11712
20801	4414
20801	4767
20802	16562
20802	26927
20802	26778
20802	28209
20802	31532
20802	30200
20802	26689
20803	877
20803	19972
20803	8325
20804	10489
20804	4384
20804	8985
20805	10916
20805	2246
20805	9296
20805	1606
20805	23849
20805	28155
20805	5316
20805	38927
20805	24023
20806	34412
20806	23868
20806	9258
20807	29142
20807	17508
20807	39128
20807	17140
20808	1967
20808	6182
20808	38728
20809	5142
20809	22645
20809	15319
20809	2801
20810	19284
20810	8870
20810	28309
20810	11130
20811	6553
20811	2250
20811	1982
20812	11002
20812	39191
20812	28535
20812	17797
20812	37511
20813	11946
20813	39064
20813	24032
20813	3137
20813	1717
20813	8720
20813	12004
20814	35222
20814	32476
20814	5382
20814	8963
20815	38838
20815	32533
20815	27148
20816	19206
20816	22114
20816	5946
20817	23500
20817	15800
20817	9652
20817	23554
20818	33769
20818	5093
20818	11651
20819	24045
20819	32332
20819	1766
20820	21332
20820	37972
20820	10897
20820	11392
20820	36598
20821	16613
20821	31061
20821	10812
20822	3983
20822	2746
20822	587
20822	23270
20822	17136
20823	6800
20823	21383
20823	8624
20824	18075
20824	4376
20824	24047
20825	37013
20825	4148
20825	2525
20826	35784
20826	27083
20826	32558
20826	23508
20826	6394
20827	35737
20827	27152
20827	27526
20828	39183
20828	9755
20828	15460
20828	34410
20828	16546
20829	17236
20829	8290
20829	13208
20830	36051
20830	24767
20830	8438
20831	4466
20831	17697
20831	36241
20831	33945
20832	9488
20832	27876
20832	5892
20833	8849
20833	8992
20833	24589
20833	9317
20833	38896
20834	13522
20834	32305
20834	15845
20834	23869
20834	18101
20834	9469
20834	6695
20835	22952
20835	16110
20835	33469
20835	22457
20836	15662
20836	1098
20836	25868
20837	30165
20837	36731
20837	23800
20837	21021
20838	25433
20838	365
20838	27717
20839	6559
20839	5559
20839	7974
20839	24718
20839	4196
20839	29719
20839	26669
20840	14285
20840	23632
20840	6900
20840	27301
20841	33221
20841	36126
20841	11344
20842	7907
20842	28121
20842	23162
20842	1994
20842	36996
20842	1713
20843	33828
20843	36634
20843	20760
20843	4936
20843	21319
20843	13777
20843	36583
20843	34850
20843	22729
20843	36554
20843	4250
20843	23184
20844	8536
20844	1315
20844	38511
20845	4608
20845	14803
20845	5354
20846	19108
20846	3937
20846	11872
20847	25296
20847	16415
20847	12053
20848	7440
20848	16331
20848	23849
20848	5383
20848	25605
20849	29076
20849	35222
20849	27940
20849	28606
20850	18579
20850	14989
20850	15210
20851	17084
20851	23370
20851	26571
20852	22115
20852	11166
20852	6524
20852	16269
20853	3715
20853	2877
20853	32529
20853	28809
20854	12449
20854	25708
20854	7284
20854	25221
20855	16454
20855	10025
20855	27360
20855	26263
20855	3626
20855	11054
20855	12626
20855	4687
20855	6366
20855	22817
20855	21537
20855	11673
20855	29575
20855	30251
20856	25636
20856	32651
20856	29844
20856	30941
20856	19833
20856	38875
20857	8085
20857	29114
20857	18458
20858	27157
20858	23251
20858	13633
20859	13908
20859	15939
20859	36462
20859	9910
20859	33794
20860	2069
20860	634
20860	15568
20860	26206
20860	10695
20860	14764
20860	4181
20860	16815
20861	13842
20861	10206
20861	12244
20861	33006
20862	34817
20862	9366
20862	8556
20863	15756
20863	2196
20863	34234
20863	8636
20863	27382
20863	14605
20863	20303
20864	29940
20864	4704
20864	24113
20864	19395
20864	15981
20864	32958
20864	31192
20864	28952
20864	37836
20864	6307
20864	6376
20864	19749
20864	591
20864	14156
20865	95
20865	11499
20865	3015
20865	14377
20865	1934
20865	5204
20865	24242
20865	15032
20865	30702
20865	7073
20865	20906
20865	21766
20865	26985
20865	34346
20866	34373
20866	19165
20866	6033
20867	66
20867	15671
20867	7196
20867	14790
20868	27184
20868	25771
20868	10735
20869	19974
20869	18698
20869	12832
20869	24494
20870	13479
20870	22683
20870	25888
20870	22526
20870	5688
20871	36720
20871	4734
20871	11453
20871	19727
20872	1934
20872	12042
20872	38004
20873	13795
20873	5826
20873	27366
20873	19892
20873	29487
20873	19346
20874	34550
20874	32880
20874	18672
20874	39257
20875	37438
20875	28831
20875	16992
20876	27703
20876	681
20876	15542
20877	3766
20877	18927
20877	10101
20877	27439
20878	37683
20878	19284
20878	6601
20878	23545
20878	73
20879	5758
20879	12179
20879	38965
20879	19741
20879	32651
20879	37937
20879	30135
20880	5025
20880	37946
20880	23369
20880	10939
20881	13415
20881	15945
20881	22870
20882	27470
20882	38039
20882	8556
20882	12041
20883	22687
20883	106
20883	13309
20884	34606
20884	2386
20884	23611
20884	32453
20884	14213
20885	18157
20885	2873
20885	4493
20886	15313
20886	32060
20886	31038
20886	21351
20886	18523
20886	19446
20886	18475
20887	38220
20887	1248
20887	27373
20888	29385
20888	1953
20888	647
20888	1779
20889	38671
20889	16942
20889	2562
20890	7098
20890	31177
20890	26810
20890	29103
20891	17118
20891	6807
20891	19496
20891	23681
20891	34116
20891	14891
20891	29196
20892	1623
20892	34725
20892	20676
20893	29557
20893	20794
20893	28115
20893	29652
20894	10206
20894	12244
20894	946
20895	31217
20895	22617
20895	31192
20896	24536
20896	33491
20896	4607
20896	29881
20896	25437
20897	31192
20897	30567
20897	33419
20897	27902
20897	17905
20898	5813
20898	24334
20898	34850
20898	22919
20898	20414
20898	18277
20898	8763
20898	29030
20898	19233
20899	17153
20899	35888
20899	19789
20900	7406
20900	4605
20900	4566
20901	14390
20901	30816
20901	8390
20902	25636
20902	15206
20902	23240
20902	14043
20902	27989
20902	11633
20902	895
20902	466
20903	24217
20903	10659
20903	34441
20903	8002
20903	11888
20904	30873
20904	9847
20904	5155
20904	34575
20904	5787
20905	941
20905	39373
20905	10486
20905	12805
20906	27751
20906	24476
20906	5415
20906	3123
20906	29799
20907	12550
20907	18343
20907	36381
20907	25845
20907	33847
20907	2146
20907	29374
20908	10068
20908	9421
20908	37196
20908	24729
20909	29852
20909	16887
20909	35757
20910	10114
20910	5780
20910	591
20911	4610
20911	8255
20911	28890
20911	38953
20911	5732
20911	22186
20912	7865
20912	24006
20912	30072
20912	36039
20913	15620
20913	21499
20913	3971
20913	6537
20914	32603
20914	33538
20914	4715
20914	3310
20914	2562
20915	21745
20915	29123
20915	1713
20915	7097
20915	33599
20915	10134
20916	13525
20916	9813
20916	18352
20917	2058
20917	10351
20917	7533
20917	14250
20918	39482
20918	20585
20918	16921
20918	16141
20918	8954
20918	16272
20919	21337
20919	16748
20919	22994
20920	6471
20920	23270
20920	6362
20920	25994
20921	16141
20921	24481
20921	19001
20922	19927
20922	26754
20922	6703
20923	1575
20923	22648
20923	2247
20924	1665
20924	31987
20924	23681
20925	5655
20925	36260
20925	26587
20925	32515
20926	36319
20926	19583
20926	18651
20926	10138
20927	6666
20927	31192
20927	15319
20927	38288
20927	27526
20927	5693
20927	14697
20928	38252
20928	9173
20928	5532
20928	12402
20928	12408
20928	11983
20929	31192
20929	38939
20929	30097
20930	13704
20930	21026
20930	13256
20931	5570
20931	9605
20931	6881
20932	24749
20932	13247
20932	26288
20932	5013
20932	32081
20932	30938
20932	35913
20932	22537
20932	19421
20932	429
20932	18217
20933	30616
20933	30649
20933	34514
20933	35267
20933	33543
20934	28899
20934	35832
20934	2532
20935	27785
20935	16221
20935	29566
20935	3007
20936	22085
20936	4391
20936	35662
20937	1892
20937	19574
20937	27495
20937	21008
20937	24643
20938	9387
20938	12275
20938	9637
20939	38007
20939	15490
20939	26129
20939	26836
20940	10795
20940	4885
20940	3386
20940	567
20941	26569
20941	33552
20941	2041
20941	32762
20942	15845
20942	24718
20942	16159
20943	6196
20943	33776
20943	6859
20944	37550
20944	34059
20944	22990
20944	29165
20944	11152
20944	33006
20944	27918
20945	26949
20945	5664
20945	6668
20946	13153
20946	6212
20946	33657
20946	25037
20946	19097
20947	34635
20947	10354
20947	35932
20948	22475
20948	10735
20948	33489
20948	13010
20949	20879
20949	1791
20949	12642
20949	29719
20949	34165
20949	29244
20949	8556
20950	21122
20950	8817
20950	39448
20951	104
20951	11581
20951	12312
20951	24644
20952	29387
20952	31895
20952	34779
20953	26062
20953	22812
20953	28316
20953	1551
20954	700
20954	29793
20954	35504
20955	19290
20955	25846
20955	35757
20956	7015
20956	36613
20956	35915
20956	24823
20957	3154
20957	19810
20957	24768
20957	19011
20957	9423
20957	38531
20957	34260
20957	22950
20957	24196
20957	8015
20957	32138
20957	15032
20957	26919
20957	36910
20957	21335
20957	20819
20957	32803
20957	29632
20957	28122
20957	32553
20957	16135
20957	5168
20957	19670
20957	35983
20957	22166
20957	24718
20957	18885
20957	1449
20957	13207
20957	977
20957	3755
20957	34850
20957	34942
20957	1575
20957	18459
20957	17516
20957	15345
20957	13972
20957	26144
20957	10996
20957	8556
20957	31672
20957	2238
20957	36282
20957	31911
20957	35737
20957	35240
20957	31331
20957	23660
20957	4035
20957	9980
20957	14824
20957	31451
20957	36662
20957	31094
20957	16780
20957	2022
20957	23545
20958	19643
20958	5305
20958	23315
20959	13735
20959	17072
20959	15454
20960	29029
20960	881
20960	28479
20961	15182
20961	38354
20961	34232
20962	28785
20962	23443
20962	15270
20962	15454
20963	31192
20963	4390
20963	23748
20963	3939
20964	22066
20964	2422
20964	25756
20965	1843
20965	27362
20965	22311
20966	22319
20966	2250
20966	20824
20966	36962
20966	21936
20966	22951
20967	7915
20967	10033
20967	15769
20967	20045
20968	25059
20968	21137
20968	19683
20968	22755
20968	24550
20968	28856
20968	26746
20969	11094
20969	22568
20969	38589
20970	15380
20970	27085
20970	33200
20970	20414
20970	31361
20971	11196
20971	29255
20971	4605
20971	37168
20971	27147
20971	25933
20972	24100
20972	9979
20972	37982
20972	14210
20973	17437
20973	38293
20973	31474
20973	36667
20974	35585
20974	18604
20974	16218
20974	5227
20975	20569
20975	14858
20975	35512
20976	24006
20976	9571
20976	9222
20977	23507
20977	3151
20977	9248
20977	11786
20978	14113
20978	21624
20978	31389
20979	32991
20979	9091
20979	6784
20980	10288
20980	69
20980	10448
20981	37750
20981	12230
20981	31653
20981	4986
20981	584
20982	20569
20982	33327
20982	965
20983	26377
20983	6301
20983	30078
20984	24696
20984	4384
20984	20036
20984	19293
20984	13541
20984	23280
20985	38097
20985	10313
20985	21108
20985	28801
20985	18495
20985	29059
20986	10596
20986	1267
20986	33744
20987	23891
20987	14633
20987	5992
20987	2161
20987	14478
20988	28484
20988	5320
20988	31804
20989	25605
20989	30445
20989	23342
20989	12199
20989	34413
20989	31141
20989	496
20989	23733
20989	20585
20989	29457
20989	30894
20990	4739
20990	5055
20990	10603
20990	15272
20991	8974
20991	32511
20991	1150
20991	4023
20991	38092
20991	35284
20991	6839
20991	15286
20992	31716
20992	9717
20992	10281
20993	30920
20993	34548
20993	9165
20993	26681
20993	3209
20994	6892
20994	21207
20994	27817
20994	8348
20994	33558
20994	21939
20994	34377
20994	13827
20994	15222
20994	26076
20995	21518
20995	25946
20995	9590
20995	35787
20995	2405
20996	38563
20996	9086
20996	3331
20997	6664
20997	1588
20997	8670
20998	1206
20998	30492
20998	18658
20999	18628
20999	39426
20999	39128
21000	12246
21000	8762
21000	34897
21000	33543
21001	16685
21001	30188
21001	38813
21002	25798
21002	19862
21002	12586
21002	25416
21003	169
21003	30216
21003	18035
21003	6706
21004	11069
21004	1991
21004	19254
21005	34816
21005	12896
21005	39109
21006	38974
21006	10057
21006	19467
21006	24351
21006	10705
21006	16153
21007	30198
21007	11864
21007	7855
21008	10301
21008	37270
21008	18418
21009	16218
21009	36732
21009	33570
21009	23919
21009	18640
21009	9378
21009	6758
21010	36816
21010	13138
21010	35886
21011	16359
21011	36440
21011	21364
21011	2789
21011	23141
21011	10114
21011	35950
21012	1129
21012	29600
21012	19024
21012	24722
21013	5218
21013	4839
21013	26650
21013	34548
21014	37700
21014	10595
21014	11922
21015	37063
21015	10705
21015	3947
21015	38976
21015	5851
21015	36732
21016	30848
21016	25444
21016	11375
21017	33548
21017	556
21017	35354
21018	32068
21018	34256
21018	39159
21018	23849
21019	9611
21019	12154
21019	33303
21020	11277
21020	30539
21020	37195
21021	21237
21021	34596
21021	8584
21021	6696
21021	2757
21022	27369
21022	15328
21022	7283
21022	22574
21022	32134
21023	22905
21023	38955
21023	5787
21023	2259
21023	30655
21023	30904
21024	10770
21024	36567
21024	25680
21025	35898
21025	22064
21025	15654
21026	21414
21026	29344
21026	19823
21027	16231
21027	5552
21027	6526
21027	35338
21027	24718
21027	13048
21028	337
21028	6421
21028	30680
21029	6314
21029	29224
21029	37419
21030	27617
21030	30576
21030	26669
21030	7865
21030	8759
21031	18107
21031	604
21031	8230
21031	35631
21032	3889
21032	36794
21032	29224
21032	24262
21032	7082
21033	23630
21033	22751
21033	36187
21034	4928
21034	9908
21034	3509
21034	17346
21035	30134
21035	35942
21035	2026
21035	23973
21035	34045
21035	31325
21035	12358
21035	12123
21035	18061
21036	15156
21036	25120
21036	4057
21036	23613
21036	28694
21037	28369
21037	7150
21037	28037
21037	39193
21037	17115
21037	6770
21038	14034
21038	20668
21038	16711
21038	8546
21038	14056
21038	22640
21038	22930
21038	25920
21038	38353
21038	2369
21038	31110
21038	18020
21038	36465
21038	21145
21038	38013
21038	15449
21038	21856
21038	20843
21039	6632
21039	24684
21039	18428
21039	25187
21040	38977
21040	2767
21040	203
21040	32134
21040	24877
21041	4605
21041	26689
21041	22239
21042	21070
21042	15000
21042	7004
21043	3935
21043	28997
21043	9788
21043	25372
21043	38366
21043	9973
21043	27148
21043	28572
21044	1898
21044	39386
21044	7804
21045	5420
21045	37344
21045	33377
21045	369
21046	35090
21046	5667
21046	34545
21047	291
21047	18156
21047	17815
21047	20251
21047	34759
21047	34414
21047	35724
21047	10407
21048	34608
21048	23703
21048	31618
21049	21632
21049	24380
21049	32069
21050	34337
21050	34759
21050	38369
21050	11075
21051	38516
21051	6172
21051	2757
21052	23035
21052	14234
21052	10274
21052	25863
21053	20112
21053	9695
21053	27684
21054	882
21054	33631
21054	14601
21054	21174
21054	20324
21054	27733
21055	3055
21055	24698
21055	13462
21056	22739
21056	33903
21056	13070
21056	5305
21057	847
21057	32647
21057	21662
21057	13710
21057	31943
21057	39323
21057	14504
21058	22673
21058	3507
21058	26916
21058	32572
21058	27028
21058	26997
21058	17730
21058	6635
21058	28275
21058	26484
21058	21137
21059	24012
21059	19093
21059	16498
21060	34032
21060	28023
21060	26504
21061	36488
21061	33714
21061	7905
21061	32364
21062	38676
21062	35547
21062	11660
21062	33186
21063	32061
21063	23141
21063	27412
21064	14791
21064	30765
21064	22301
21065	20835
21065	27475
21065	31500
21066	3123
21066	29343
21066	1614
21066	37836
21066	21684
21066	10114
21066	3304
21066	1182
21067	21117
21067	6118
21067	17406
21068	737
21068	29681
21068	38035
21068	17779
21069	14329
21069	17629
21069	29626
21069	2389
21070	26563
21070	3178
21070	37635
21070	38463
21071	32893
21071	2565
21071	10793
21072	10538
21072	30373
21072	28899
21072	18885
21073	38378
21073	33704
21073	32804
21074	4276
21074	33268
21074	10197
21075	759
21075	23064
21075	13757
21076	20131
21076	10251
21076	154
21077	5867
21077	31539
21077	20424
21077	33025
21078	38719
21078	8773
21078	10197
21079	9117
21079	33615
21079	36356
21079	2112
21080	9701
21080	39080
21080	24965
21080	38992
21080	25085
21080	26370
21081	12661
21081	35285
21081	32273
21082	12149
21082	4379
21082	29921
21083	15841
21083	10179
21083	20941
21083	4801
21083	35740
21083	8853
21083	21065
21084	34178
21084	6967
21084	637
21085	34678
21085	16543
21085	26834
21086	4617
21086	15286
21086	6839
21086	35284
21086	37319
21087	3475
21087	5741
21087	31158
21087	27237
21088	18572
21088	1163
21088	33322
21089	24794
21089	18594
21089	29302
21090	893
21090	10184
21090	15923
21091	10939
21091	28532
21091	35811
21091	16863
21092	11762
21092	26178
21092	17770
21093	27547
21093	15534
21093	23973
21093	23725
21094	762
21094	18547
21094	16958
21094	7628
21094	2733
21094	30274
21095	19087
21095	21514
21095	12197
21095	30074
21095	38293
21095	18121
21095	2846
21095	6575
21095	20882
21095	3626
21095	23849
21095	29644
21095	38615
21095	12752
21095	33405
21095	8950
21095	21739
21096	10617
21096	8032
21096	7991
21096	1955
21096	32624
21097	7072
21097	29377
21097	7491
21098	21115
21098	26329
21098	37375
21098	10251
21098	5373
21099	26105
21099	34830
21099	31275
21099	1566
21100	32141
21100	21646
21100	6523
21100	26367
21101	13608
21101	11829
21101	24023
21101	22648
21101	16215
21101	5568
21102	2545
21102	20197
21102	38012
21103	36967
21103	30465
21103	15660
21103	17368
21104	36474
21104	39028
21104	22391
21104	28278
21105	9222
21105	20551
21105	16664
21106	31815
21106	10069
21106	39288
21106	28728
21107	154
21107	18018
21107	29847
21108	8383
21108	10380
21108	592
21109	21541
21109	24230
21109	20477
21109	17373
21110	8188
21110	31185
21110	31167
21110	7153
21111	30660
21111	37588
21111	5529
21111	13314
21111	38321
21111	38151
21111	329
21111	10493
21112	35636
21112	12888
21112	17540
21112	29703
21112	13789
21112	20960
21112	16493
21113	19604
21113	38916
21113	7351
21113	18817
21113	2761
21114	10994
21114	26209
21114	24085
21115	12572
21115	35515
21115	33709
21115	266
21116	10373
21116	32540
21116	20276
21116	10673
21116	2909
21117	36755
21117	23055
21117	1204
21118	16615
21118	32470
21118	39135
21119	20854
21119	11544
21119	15903
21120	1133
21120	8948
21120	38856
21121	20882
21121	12024
21121	22102
21121	630
21121	14352
21122	34229
21122	37591
21122	30981
21123	7752
21123	27954
21123	31456
21123	25265
21123	14321
21124	9038
21124	18343
21124	22180
21124	20884
21125	31992
21125	11834
21125	38706
21126	32603
21126	23849
21126	19739
21127	25667
21127	35924
21127	19518
21127	16893
21128	13274
21128	36606
21128	27823
21129	12029
21129	1374
21129	33360
21130	30078
21130	32080
21130	13896
21130	5663
21130	24905
21131	31307
21131	18279
21131	7932
21131	16585
21131	33352
21131	34359
21131	18353
21131	977
21131	32515
21131	8570
21131	14941
21131	6218
21132	23299
21132	7361
21132	6486
21133	8550
21133	38627
21133	1246
21134	20224
21134	38682
21134	38760
21135	26909
21135	7682
21135	37980
21136	31874
21136	9701
21136	4040
21136	8643
21136	12586
21137	25255
21137	26788
21137	10017
21137	14369
21137	16854
21137	22309
21137	23208
21138	30737
21138	3925
21138	34115
21138	7892
21138	39139
21138	36424
21139	13015
21139	18904
21139	14549
21139	24987
21140	32281
21140	19967
21140	24732
21140	3750
21140	36813
21140	21299
21141	20200
21141	21397
21141	8283
21141	15190
21141	26006
21142	11713
21142	26377
21142	138
21142	12136
21143	20793
21143	26571
21143	37980
21143	26451
21143	33246
21143	19250
21143	18758
21144	15320
21144	21089
21144	5984
21145	13927
21145	21206
21145	34753
21145	38619
21145	29487
21146	2604
21146	12835
21146	31341
21146	13425
21147	32101
21147	18178
21147	26629
21147	5410
21147	35539
21147	36280
21147	1374
21147	14633
21147	7714
21147	38007
21147	29547
21147	35304
21148	32726
21148	6372
21148	23147
21149	10983
21149	17225
21149	19757
21150	36970
21150	33353
21150	20850
21151	17810
21151	24113
21151	19338
21151	1123
21151	11624
21151	26317
21151	24043
21151	34905
21151	14573
21151	24437
21151	6218
21151	36668
21151	30325
21151	5773
21152	20900
21152	30014
21152	14748
21153	1154
21153	35669
21153	24925
21153	27807
21153	37025
21153	2612
21153	33671
21153	16268
21153	15915
21153	36205
21153	6695
21153	32210
21154	12961
21154	16848
21154	23237
21155	21930
21155	20349
21155	19426
21156	4062
21156	7221
21156	24842
21157	37125
21157	27085
21157	14330
21158	19013
21158	1600
21158	16022
21158	3779
21158	28356
21159	18616
21159	28169
21159	1179
21160	7237
21160	32297
21160	21078
21160	5285
21161	22390
21161	2389
21161	32127
21161	9154
21162	25232
21162	36117
21162	23604
21163	5547
21163	6459
21163	1664
21163	22386
21164	5441
21164	24326
21164	4420
21165	17810
21165	37917
21165	4265
21165	6593
21165	11929
21165	4831
21165	21345
21166	19522
21166	29000
21166	942
21166	20148
21166	136
21166	22003
21166	17442
21166	9665
21166	22648
21166	25912
21167	11441
21167	38658
21167	2810
21168	26791
21168	36995
21168	7994
21168	27288
21168	16446
21168	23948
21168	31341
21168	31593
21168	24984
21168	19615
21168	22458
21169	19795
21169	27133
21169	32672
21170	32632
21170	11150
21170	29559
21170	18107
21170	11647
21170	16426
21171	32620
21171	14397
21171	18539
21171	23141
21172	27960
21172	15589
21172	30904
21173	29940
21173	8632
21173	23289
21174	30491
21174	20758
21174	24711
21174	4392
21174	10945
21174	25546
21174	5449
21174	28414
21175	3336
21175	26028
21175	16206
21176	32875
21176	30941
21176	13280
21176	15565
21176	11127
21176	8320
21176	30793
21177	1123
21177	29940
21177	37688
21177	24718
21177	18885
21177	9193
21177	38875
21177	27185
21177	4002
21177	2810
21177	15275
21178	28728
21178	34678
21178	7746
21178	18684
21179	10457
21179	12940
21179	29067
21180	23485
21180	4272
21180	5427
21181	7275
21181	34675
21181	35787
21182	12228
21182	16007
21182	28997
21182	38859
21182	34850
21182	17047
21182	10873
21183	21620
21183	22223
21183	35222
21183	23366
21183	16178
21183	6435
21184	3181
21184	13683
21184	37244
21184	368
21185	20174
21185	32947
21185	6900
21185	22882
